"Id_metadata","Id_course","Id_course_sections","Id_resource","Property","Value","grade","courseGrade","lang"
"13387","193","1542","1370","format","pdf",NULL,"2",NULL
"13388","193","1542","1370","time","minutes90",NULL,"2",NULL
"13389","193","1542","1370","keywords","analysis",NULL,"2",NULL
"13390","193","1542","1370","keywords","applications",NULL,"2",NULL
"13391","193","1542","1370","keywords","data",NULL,"2",NULL
"13392","193","1542","1370","keywords","engineering",NULL,"2",NULL
"13393","193","1542","1370","keywords","environmental",NULL,"2",NULL
"13394","193","1542","1371","language","English",NULL,"2",NULL
"13395","193","1542","1371","resourcetype","lecture",NULL,"2",NULL
"13396","193","1542","1371","format","pdf",NULL,"2",NULL
"13397","193","1542","1371","time","minutes90",NULL,"2",NULL
"13398","193","1542","1371","keywords","analysis",NULL,"2",NULL
"13399","193","1542","1371","keywords","applications",NULL,"2",NULL
"13400","193","1542","1371","keywords","data",NULL,"2",NULL
"13401","193","1542","1371","keywords","descriptive statistics",NULL,"2",NULL
"13402","193","1542","1371","keywords","engineering",NULL,"2",NULL
"13403","193","1542","1371","keywords","environmental",NULL,"2",NULL
"13404","193","1542","1371","keywords","statistics",NULL,"2",NULL
"13405","193","1543","1372","language","English",NULL,"2",NULL
"13406","193","1543","1372","resourcetype","lecture",NULL,"2",NULL
"13407","193","1543","1372","format","pdf",NULL,"2",NULL
"13408","193","1543","1372","time","minutes90",NULL,"2",NULL
"13409","193","1543","1372","keywords","analysis",NULL,"2",NULL
"13410","193","1543","1372","keywords","applications",NULL,"2",NULL
"13411","193","1543","1372","keywords","data",NULL,"2",NULL
"13412","193","1543","1372","keywords","engineering",NULL,"2",NULL
"13413","193","1543","1372","keywords","environmental",NULL,"2",NULL
"13414","193","1543","1373","language","English",NULL,"2",NULL
"13415","193","1543","1373","resourcetype","lecture",NULL,"2",NULL
"13416","193","1543","1373","format","pdf",NULL,"2",NULL
"13417","193","1543","1373","time","minutes90",NULL,"2",NULL
"13418","193","1543","1373","keywords","analysis",NULL,"2",NULL
"13419","193","1543","1373","keywords","applications",NULL,"2",NULL
"13420","193","1543","1373","keywords","data",NULL,"2",NULL
"13421","193","1543","1373","keywords","engineering",NULL,"2",NULL
"13422","193","1543","1373","keywords","environmental",NULL,"2",NULL
"13423","193","1543","1373","keywords","independence",NULL,"2",NULL
"13424","193","1543","1373","keywords","probability",NULL,"2",NULL
"13425","193","1543","1374","language","English",NULL,"2",NULL
"13426","193","1543","1374","resourcetype","lecture",NULL,"2",NULL
"13427","193","1543","1374","format","pdf",NULL,"2",NULL
"13428","193","1543","1374","time","minutes90",NULL,"2",NULL
"13429","193","1543","1374","keywords","analysis",NULL,"2",NULL
"13430","193","1543","1374","keywords","applications",NULL,"2",NULL
"13431","193","1543","1374","keywords","data",NULL,"2",NULL
"13432","193","1543","1374","keywords","engineering",NULL,"2",NULL
"13433","193","1543","1374","keywords","environmental",NULL,"2",NULL
"13434","193","1543","1375","language","English",NULL,"2",NULL
"13435","193","1543","1375","resourcetype","lecture",NULL,"2",NULL
"13436","193","1543","1375","format","pdf",NULL,"2",NULL
"13437","193","1543","1375","time","minutes90",NULL,"2",NULL
"13438","193","1543","1375","keywords","analysis",NULL,"2",NULL
"13439","193","1543","1375","keywords","applications",NULL,"2",NULL
"13440","193","1543","1375","keywords","data",NULL,"2",NULL
"13441","193","1543","1375","keywords","engineering",NULL,"2",NULL
"13442","193","1543","1375","keywords","environmental",NULL,"2",NULL
"13443","193","1543","1376","language","English",NULL,"2",NULL
"13444","193","1543","1376","resourcetype","lecture",NULL,"2",NULL
"13445","193","1543","1376","format","pdf",NULL,"2",NULL
"13446","193","1543","1376","time","minutes90",NULL,"2",NULL
"13447","193","1543","1376","keywords","analysis",NULL,"2",NULL
"13448","193","1543","1376","keywords","applications",NULL,"2",NULL
"13449","193","1543","1376","keywords","conditional",NULL,"2",NULL
"13450","193","1543","1376","keywords","conditional probability",NULL,"2",NULL
"13451","193","1543","1376","keywords","data",NULL,"2",NULL
"13452","193","1543","1376","keywords","engineering",NULL,"2",NULL
"13453","193","1543","1376","keywords","environmental",NULL,"2",NULL
"13454","193","1543","1376","keywords","probability",NULL,"2",NULL
"13455","193","1544","1377","language","English",NULL,"2",NULL
"13456","193","1544","1377","resourcetype","lecture",NULL,"2",NULL
"13457","193","1544","1377","format","pdf",NULL,"2",NULL
"13458","193","1544","1377","time","minutes90",NULL,"2",NULL
"13459","193","1544","1377","keywords","analysis",NULL,"2",NULL
"13460","193","1544","1377","keywords","applications",NULL,"2",NULL
"13461","193","1544","1377","keywords","data",NULL,"2",NULL
"13462","193","1544","1377","keywords","distributions",NULL,"2",NULL
"13463","193","1544","1377","keywords","engineering",NULL,"2",NULL
"13464","193","1544","1377","keywords","environmental",NULL,"2",NULL
"13465","193","1544","1377","keywords","probability",NULL,"2",NULL
"13466","193","1544","1377","keywords","probability distributions",NULL,"2",NULL
"13467","193","1544","1377","keywords","random variables",NULL,"2",NULL
"13468","193","1544","1377","keywords","variables",NULL,"2",NULL
"13469","193","1544","1378","language","English",NULL,"2",NULL
"13470","193","1544","1378","resourcetype","lecture",NULL,"2",NULL
"13471","193","1544","1378","format","pdf",NULL,"2",NULL
"13472","193","1544","1378","time","minutes90",NULL,"2",NULL
"13473","193","1544","1378","keywords","analysis",NULL,"2",NULL
"13474","193","1544","1378","keywords","applications",NULL,"2",NULL
"13475","193","1544","1378","keywords","data",NULL,"2",NULL
"13476","193","1544","1378","keywords","engineering",NULL,"2",NULL
"13477","193","1544","1378","keywords","environmental",NULL,"2",NULL
"13478","193","1544","1378","keywords","expectation",NULL,"2",NULL
"13479","193","1544","1378","keywords","functions",NULL,"2",NULL
"13480","193","1544","1378","keywords","functions of a random variable",NULL,"2",NULL
"13481","193","1544","1378","keywords","random variable",NULL,"2",NULL
"13482","193","1544","1379","language","English",NULL,"2",NULL
"13483","193","1544","1379","resourcetype","lecture",NULL,"2",NULL
"13484","193","1544","1379","format","pdf",NULL,"2",NULL
"13485","193","1544","1379","time","minutes90",NULL,"2",NULL
"13486","193","1544","1379","keywords","analysis",NULL,"2",NULL
"13487","193","1544","1379","keywords","applications",NULL,"2",NULL
"13488","193","1544","1379","keywords","data",NULL,"2",NULL
"13489","193","1544","1379","keywords","distributions",NULL,"2",NULL
"13490","193","1544","1379","keywords","engineering",NULL,"2",NULL
"13491","193","1544","1379","keywords","environmental",NULL,"2",NULL
"13492","193","1544","1379","keywords","probability",NULL,"2",NULL
"13493","193","1544","1379","keywords","probability distributions",NULL,"2",NULL
"13494","193","1544","1380","language","English",NULL,"2",NULL
"13495","193","1544","1380","resourcetype","lecture",NULL,"2",NULL
"13496","193","1544","1380","format","pdf",NULL,"2",NULL
"13497","193","1544","1380","time","minutes90",NULL,"2",NULL
"13498","193","1544","1380","keywords","analysis",NULL,"2",NULL
"13499","193","1544","1380","keywords","applications",NULL,"2",NULL
"13500","193","1544","1380","keywords","data",NULL,"2",NULL
"13501","193","1544","1380","keywords","engineering",NULL,"2",NULL
"13502","193","1544","1380","keywords","environmental",NULL,"2",NULL
"13503","193","1544","1380","keywords","multivariate",NULL,"2",NULL
"13504","193","1544","1380","keywords","probability",NULL,"2",NULL
"13505","193","1545","1381","language","English",NULL,"2",NULL
"13506","193","1545","1381","resourcetype","lecture",NULL,"2",NULL
"13507","193","1545","1381","format","pdf",NULL,"2",NULL
"13508","193","1545","1381","time","minutes90",NULL,"2",NULL
"13509","193","1545","1381","keywords","analysis",NULL,"2",NULL
"13510","193","1545","1381","keywords","applications",NULL,"2",NULL
"13511","193","1545","1381","keywords","data",NULL,"2",NULL
"13512","193","1545","1381","keywords","engineering",NULL,"2",NULL
"13513","193","1545","1381","keywords","environmental",NULL,"2",NULL
"13514","193","1545","1382","language","English",NULL,"2",NULL
"13515","193","1545","1382","resourcetype","lecture",NULL,"2",NULL
"13516","193","1545","1382","format","pdf",NULL,"2",NULL
"13517","193","1545","1382","time","minutes90",NULL,"2",NULL
"13518","193","1545","1382","keywords","analysis",NULL,"2",NULL
"13519","193","1545","1382","keywords","applications",NULL,"2",NULL
"13520","193","1545","1382","keywords","data",NULL,"2",NULL
"13521","193","1545","1382","keywords","engineering",NULL,"2",NULL
"13522","193","1545","1382","keywords","environmental",NULL,"2",NULL
"13523","193","1545","1382","keywords","estimation",NULL,"2",NULL
"13524","193","1546","1383","language","English",NULL,"2",NULL
"13525","193","1546","1383","resourcetype","lecture",NULL,"2",NULL
"13526","193","1546","1383","format","pdf",NULL,"2",NULL
"13527","193","1546","1383","time","minutes90",NULL,"2",NULL
"13528","193","1546","1383","keywords","analysis",NULL,"2",NULL
"13529","193","1546","1383","keywords","applications",NULL,"2",NULL
"13530","193","1546","1383","keywords","confidence",NULL,"2",NULL
"13531","193","1546","1383","keywords","confidence intervals",NULL,"2",NULL
"13532","193","1546","1383","keywords","data",NULL,"2",NULL
"13533","193","1546","1383","keywords","engineering",NULL,"2",NULL
"13534","193","1546","1383","keywords","environmental",NULL,"2",NULL
"13535","193","1547","1384","language","English",NULL,"2",NULL
"13536","193","1547","1384","resourcetype","lecture",NULL,"2",NULL
"13537","193","1547","1384","format","pdf",NULL,"2",NULL
"13538","193","1547","1384","time","minutes90",NULL,"2",NULL
"13539","193","1547","1384","keywords","analysis",NULL,"2",NULL
"13540","193","1547","1384","keywords","applications",NULL,"2",NULL
"13541","193","1547","1384","keywords","data",NULL,"2",NULL
"13542","193","1547","1384","keywords","engineering",NULL,"2",NULL
"13543","193","1547","1384","keywords","environmental",NULL,"2",NULL
"13544","193","1547","1384","keywords","population",NULL,"2",NULL
"13545","193","1547","1385","language","English",NULL,"2",NULL
"13546","193","1547","1385","resourcetype","lecture",NULL,"2",NULL
"13547","193","1547","1385","format","pdf",NULL,"2",NULL
"13548","193","1547","1385","time","minutes90",NULL,"2",NULL
"13549","193","1547","1385","keywords","analysis",NULL,"2",NULL
"13550","193","1547","1385","keywords","applications",NULL,"2",NULL
"13551","193","1547","1385","keywords","data",NULL,"2",NULL
"13552","193","1547","1385","keywords","engineering",NULL,"2",NULL
"13553","193","1547","1385","keywords","environmental",NULL,"2",NULL
"13554","193","1547","1386","language","English",NULL,"2",NULL
"13555","193","1547","1386","resourcetype","lecture",NULL,"2",NULL
"13556","193","1547","1386","format","pdf",NULL,"2",NULL
"13557","193","1547","1386","time","minutes90",NULL,"2",NULL
"13558","193","1547","1386","keywords","analysis",NULL,"2",NULL
"13559","193","1547","1386","keywords","applications",NULL,"2",NULL
"13560","193","1547","1386","keywords","data",NULL,"2",NULL
"13561","193","1547","1386","keywords","engineering",NULL,"2",NULL
"13562","193","1547","1386","keywords","environmental",NULL,"2",NULL
"13563","193","1547","1386","keywords","sample",NULL,"2",NULL
"13564","193","1547","1386","keywords","statistics",NULL,"2",NULL
"13565","193","1548","1387","language","English",NULL,"2",NULL
"13566","193","1548","1387","resourcetype","lecture",NULL,"2",NULL
"13567","193","1548","1387","format","pdf",NULL,"2",NULL
"13568","193","1548","1387","time","minutes90",NULL,"2",NULL
"13569","193","1548","1387","keywords","analysis",NULL,"2",NULL
"13570","193","1548","1387","keywords","analysis of variance",NULL,"2",NULL
"13571","193","1548","1387","keywords","applications",NULL,"2",NULL
"13572","193","1548","1387","keywords","data",NULL,"2",NULL
"13573","193","1548","1387","keywords","engineering",NULL,"2",NULL
"13574","193","1548","1387","keywords","environmental",NULL,"2",NULL
"13575","193","1548","1387","keywords","variance",NULL,"2",NULL
"13576","193","1549","1389","language","English",NULL,"2",NULL
"13577","193","1549","1389","resourcetype","lecture",NULL,"2",NULL
"13578","193","1549","1389","format","pdf",NULL,"2",NULL
"13579","193","1549","1389","time","minutes90",NULL,"2",NULL
"13580","193","1549","1389","keywords","analysis",NULL,"2",NULL
"13581","193","1549","1389","keywords","applications",NULL,"2",NULL
"13582","193","1549","1389","keywords","data",NULL,"2",NULL
"13583","193","1549","1389","keywords","engineering",NULL,"2",NULL
"13584","193","1549","1389","keywords","environmental",NULL,"2",NULL
"13585","193","1549","1389","keywords","linear",NULL,"2",NULL
"13586","193","1549","1389","keywords","linear regression",NULL,"2",NULL
"13587","193","1549","1389","keywords","regression",NULL,"2",NULL
"13588","195","1552","1390","language","English",NULL,"1",NULL
"13589","195","1552","1390","resourcetype","lecture",NULL,"1",NULL
"13590","195","1552","1390","format","pdf",NULL,"1",NULL
"13591","195","1552","1390","time","minutes90",NULL,"1",NULL
"13592","195","1552","1390","keywords","analysis",NULL,"1",NULL
"13593","195","1552","1390","keywords","applications",NULL,"1",NULL
"13594","195","1552","1390","keywords","control",NULL,"1",NULL
"13595","195","1552","1390","keywords","engineering",NULL,"1",NULL
"13596","195","1552","1390","keywords","event",NULL,"1",NULL
"13597","195","1552","1390","keywords","event tree analysis",NULL,"1",NULL
"13598","195","1552","1390","keywords","events",NULL,"1",NULL
"13599","195","1552","1390","keywords","failure",NULL,"1",NULL
"13600","195","1552","1390","keywords","fault tree analysis",NULL,"1",NULL
"13601","195","1552","1390","keywords","functions",NULL,"1",NULL
"13602","195","1552","1390","keywords","hazard",NULL,"1",NULL
"13603","195","1552","1390","keywords","identification",NULL,"1",NULL
"13604","195","1552","1390","keywords","nuclear",NULL,"1",NULL
"13605","195","1552","1390","keywords","operations",NULL,"1",NULL
"13606","195","1552","1390","keywords","probability",NULL,"1",NULL
"13607","195","1552","1390","keywords","reliability",NULL,"1",NULL
"13608","195","1552","1390","keywords","risk",NULL,"1",NULL
"13609","195","1552","1390","keywords","sequence",NULL,"1",NULL
"13610","195","1552","1390","keywords","sets",NULL,"1",NULL
"13611","195","1552","1390","keywords","structure",NULL,"1",NULL
"13612","195","1552","1391","language","English",NULL,"1",NULL
"13613","195","1552","1391","resourcetype","lecture",NULL,"1",NULL
"13614","195","1552","1391","format","pdf",NULL,"1",NULL
"13615","195","1552","1391","time","minutes90",NULL,"1",NULL
"13616","195","1552","1391","keywords","analysis",NULL,"1",NULL
"13617","195","1552","1391","keywords","applications",NULL,"1",NULL
"13618","195","1552","1391","keywords","control",NULL,"1",NULL
"13619","195","1552","1391","keywords","engineering",NULL,"1",NULL
"13620","195","1552","1391","keywords","event",NULL,"1",NULL
"13621","195","1552","1391","keywords","event tree analysis",NULL,"1",NULL
"13622","195","1552","1391","keywords","events",NULL,"1",NULL
"13623","195","1552","1391","keywords","failure",NULL,"1",NULL
"13624","195","1552","1391","keywords","fault tree analysis",NULL,"1",NULL
"13625","195","1552","1391","keywords","functions",NULL,"1",NULL
"13626","195","1552","1391","keywords","hazard",NULL,"1",NULL
"13627","195","1552","1391","keywords","identification",NULL,"1",NULL
"13628","195","1552","1391","keywords","nuclear",NULL,"1",NULL
"13629","195","1552","1391","keywords","operations",NULL,"1",NULL
"13630","195","1552","1391","keywords","probability",NULL,"1",NULL
"13631","195","1552","1391","keywords","reliability",NULL,"1",NULL
"13632","195","1552","1391","keywords","risk",NULL,"1",NULL
"13633","195","1552","1391","keywords","sequence",NULL,"1",NULL
"13634","195","1552","1391","keywords","sets",NULL,"1",NULL
"13635","195","1552","1391","keywords","structure",NULL,"1",NULL
"13636","195","1552","1392","language","English",NULL,"1",NULL
"13637","195","1552","1392","resourcetype","lecture",NULL,"1",NULL
"13638","195","1552","1392","format","pdf",NULL,"1",NULL
"13639","195","1552","1392","time","minutes90",NULL,"1",NULL
"13640","195","1552","1392","keywords","analysis",NULL,"1",NULL
"13641","195","1552","1392","keywords","applications",NULL,"1",NULL
"13642","195","1552","1392","keywords","control",NULL,"1",NULL
"13643","195","1552","1392","keywords","engineering",NULL,"1",NULL
"13644","195","1552","1392","keywords","event",NULL,"1",NULL
"13645","195","1552","1392","keywords","event tree analysis",NULL,"1",NULL
"13646","195","1552","1392","keywords","events",NULL,"1",NULL
"13647","195","1552","1392","keywords","failure",NULL,"1",NULL
"13648","195","1552","1392","keywords","fault tree analysis",NULL,"1",NULL
"13649","195","1552","1392","keywords","functions",NULL,"1",NULL
"13650","195","1552","1392","keywords","hazard",NULL,"1",NULL
"13651","195","1552","1392","keywords","identification",NULL,"1",NULL
"13652","195","1552","1392","keywords","nuclear",NULL,"1",NULL
"13653","195","1552","1392","keywords","operations",NULL,"1",NULL
"13654","195","1552","1392","keywords","probability",NULL,"1",NULL
"13655","195","1552","1392","keywords","reliability",NULL,"1",NULL
"13656","195","1552","1392","keywords","risk",NULL,"1",NULL
"13657","195","1552","1392","keywords","sequence",NULL,"1",NULL
"13658","195","1552","1392","keywords","sets",NULL,"1",NULL
"13659","195","1552","1392","keywords","structure",NULL,"1",NULL
"13660","195","1552","1393","language","English",NULL,"1",NULL
"13661","195","1552","1393","resourcetype","lecture",NULL,"1",NULL
"13662","195","1552","1393","format","pdf",NULL,"1",NULL
"13663","195","1552","1393","time","minutes90",NULL,"1",NULL
"13664","195","1552","1393","keywords","analysis",NULL,"1",NULL
"13665","195","1552","1393","keywords","applications",NULL,"1",NULL
"13666","195","1552","1393","keywords","control",NULL,"1",NULL
"13667","195","1552","1393","keywords","engineering",NULL,"1",NULL
"13668","195","1552","1393","keywords","event",NULL,"1",NULL
"13669","195","1552","1393","keywords","event tree analysis",NULL,"1",NULL
"13670","195","1552","1393","keywords","events",NULL,"1",NULL
"13671","195","1552","1393","keywords","failure",NULL,"1",NULL
"13672","195","1552","1393","keywords","fault tree analysis",NULL,"1",NULL
"13673","195","1552","1393","keywords","functions",NULL,"1",NULL
"13674","195","1552","1393","keywords","hazard",NULL,"1",NULL
"13675","195","1552","1393","keywords","identification",NULL,"1",NULL
"13676","195","1552","1393","keywords","nuclear",NULL,"1",NULL
"13677","195","1552","1393","keywords","operations",NULL,"1",NULL
"13678","195","1552","1393","keywords","probability",NULL,"1",NULL
"13679","195","1552","1393","keywords","reliability",NULL,"1",NULL
"13680","195","1552","1393","keywords","risk",NULL,"1",NULL
"13681","195","1552","1393","keywords","sequence",NULL,"1",NULL
"13682","195","1552","1393","keywords","sets",NULL,"1",NULL
"13683","195","1552","1393","keywords","structure",NULL,"1",NULL
"13684","195","1553","1394","language","English",NULL,"1",NULL
"13685","195","1553","1394","resourcetype","lecture",NULL,"1",NULL
"13686","195","1553","1394","format","pdf",NULL,"1",NULL
"13687","195","1553","1394","time","minutes90",NULL,"1",NULL
"13688","195","1553","1394","keywords","applications",NULL,"1",NULL
"13689","195","1553","1394","keywords","bernoulli",NULL,"1",NULL
"13690","195","1553","1394","keywords","bernoulli trials",NULL,"1",NULL
"13691","195","1553","1394","keywords","binomial",NULL,"1",NULL
"13692","195","1553","1394","keywords","binomial distribution",NULL,"1",NULL
"13693","195","1553","1394","keywords","control",NULL,"1",NULL
"13694","195","1553","1394","keywords","correlation",NULL,"1",NULL
"13695","195","1553","1394","keywords","distribution",NULL,"1",NULL
"13696","195","1553","1394","keywords","distributions",NULL,"1",NULL
"13697","195","1553","1394","keywords","engineering",NULL,"1",NULL
"13698","195","1553","1394","keywords","exponential",NULL,"1",NULL
"13699","195","1553","1394","keywords","exponential distribution",NULL,"1",NULL
"13700","195","1553","1394","keywords","normal",NULL,"1",NULL
"13701","195","1553","1394","keywords","nuclear",NULL,"1",NULL
"13702","195","1553","1394","keywords","poisson",NULL,"1",NULL
"13703","195","1553","1394","keywords","poisson distribution",NULL,"1",NULL
"13704","195","1553","1394","keywords","probability",NULL,"1",NULL
"13705","195","1553","1394","keywords","reliability",NULL,"1",NULL
"13706","195","1553","1394","keywords","risk",NULL,"1",NULL
"13707","195","1553","1395","language","English",NULL,"1",NULL
"13708","195","1553","1395","resourcetype","lecture",NULL,"1",NULL
"13709","195","1553","1395","format","pdf",NULL,"1",NULL
"13710","195","1553","1395","time","minutes90",NULL,"1",NULL
"13711","195","1553","1395","keywords","applications",NULL,"1",NULL
"13712","195","1553","1395","keywords","bernoulli",NULL,"1",NULL
"13713","195","1553","1395","keywords","bernoulli trials",NULL,"1",NULL
"13714","195","1553","1395","keywords","binomial",NULL,"1",NULL
"13715","195","1553","1395","keywords","binomial distribution",NULL,"1",NULL
"13716","195","1553","1395","keywords","control",NULL,"1",NULL
"13717","195","1553","1395","keywords","correlation",NULL,"1",NULL
"13718","195","1553","1395","keywords","distribution",NULL,"1",NULL
"13719","195","1553","1395","keywords","distributions",NULL,"1",NULL
"13720","195","1553","1395","keywords","engineering",NULL,"1",NULL
"13721","195","1553","1395","keywords","exponential",NULL,"1",NULL
"13722","195","1553","1395","keywords","exponential distribution",NULL,"1",NULL
"13723","195","1553","1395","keywords","normal",NULL,"1",NULL
"13724","195","1553","1395","keywords","nuclear",NULL,"1",NULL
"13725","195","1553","1395","keywords","poisson",NULL,"1",NULL
"13726","195","1553","1395","keywords","poisson distribution",NULL,"1",NULL
"13727","195","1553","1395","keywords","probability",NULL,"1",NULL
"13728","195","1553","1395","keywords","reliability",NULL,"1",NULL
"13729","195","1553","1395","keywords","risk",NULL,"1",NULL
"13730","195","1553","1396","language","English",NULL,"1",NULL
"13731","195","1553","1396","resourcetype","lecture",NULL,"1",NULL
"13732","195","1553","1396","format","pdf",NULL,"1",NULL
"13733","195","1553","1396","time","minutes90",NULL,"1",NULL
"13734","195","1553","1396","keywords","applications",NULL,"1",NULL
"13735","195","1553","1396","keywords","bernoulli",NULL,"1",NULL
"13736","195","1553","1396","keywords","bernoulli trials",NULL,"1",NULL
"13737","195","1553","1396","keywords","binomial",NULL,"1",NULL
"13738","195","1553","1396","keywords","binomial distribution",NULL,"1",NULL
"13739","195","1553","1396","keywords","control",NULL,"1",NULL
"13740","195","1553","1396","keywords","correlation",NULL,"1",NULL
"13741","195","1553","1396","keywords","distribution",NULL,"1",NULL
"13742","195","1553","1396","keywords","distributions",NULL,"1",NULL
"13743","195","1553","1396","keywords","engineering",NULL,"1",NULL
"13744","195","1553","1396","keywords","exponential",NULL,"1",NULL
"13745","195","1553","1396","keywords","exponential distribution",NULL,"1",NULL
"13746","195","1553","1396","keywords","normal",NULL,"1",NULL
"13747","195","1553","1396","keywords","nuclear",NULL,"1",NULL
"13748","195","1553","1396","keywords","poisson",NULL,"1",NULL
"13749","195","1553","1396","keywords","poisson distribution",NULL,"1",NULL
"13750","195","1553","1396","keywords","probability",NULL,"1",NULL
"13751","195","1553","1396","keywords","reliability",NULL,"1",NULL
"13752","195","1553","1396","keywords","risk",NULL,"1",NULL
"13753","195","1553","1397","language","English",NULL,"1",NULL
"13754","195","1553","1397","resourcetype","lecture",NULL,"1",NULL
"13755","195","1553","1397","format","pdf",NULL,"1",NULL
"13756","195","1553","1397","time","minutes90",NULL,"1",NULL
"13757","195","1553","1397","keywords","applications",NULL,"1",NULL
"13758","195","1553","1397","keywords","bernoulli",NULL,"1",NULL
"13759","195","1553","1397","keywords","bernoulli trials",NULL,"1",NULL
"13760","195","1553","1397","keywords","binomial",NULL,"1",NULL
"13761","195","1553","1397","keywords","binomial distribution",NULL,"1",NULL
"13762","195","1553","1397","keywords","control",NULL,"1",NULL
"13763","195","1553","1397","keywords","correlation",NULL,"1",NULL
"13764","195","1553","1397","keywords","distribution",NULL,"1",NULL
"13765","195","1553","1397","keywords","distributions",NULL,"1",NULL
"13766","195","1553","1397","keywords","engineering",NULL,"1",NULL
"13767","195","1553","1397","keywords","exponential",NULL,"1",NULL
"13768","195","1553","1397","keywords","exponential distribution",NULL,"1",NULL
"13769","195","1553","1397","keywords","normal",NULL,"1",NULL
"13770","195","1553","1397","keywords","nuclear",NULL,"1",NULL
"13771","195","1553","1397","keywords","poisson",NULL,"1",NULL
"13772","195","1553","1397","keywords","poisson distribution",NULL,"1",NULL
"13773","195","1553","1397","keywords","probability",NULL,"1",NULL
"13774","195","1553","1397","keywords","reliability",NULL,"1",NULL
"13775","195","1553","1397","keywords","risk",NULL,"1",NULL
"13776","195","1554","1398","language","English",NULL,"1",NULL
"13777","195","1554","1398","resourcetype","lecture",NULL,"1",NULL
"13778","195","1554","1398","format","pdf",NULL,"1",NULL
"13779","195","1554","1398","time","minutes90",NULL,"1",NULL
"13780","195","1554","1398","keywords","applications",NULL,"1",NULL
"13781","195","1554","1398","keywords","control",NULL,"1",NULL
"13782","195","1554","1398","keywords","engineering",NULL,"1",NULL
"13783","195","1554","1398","keywords","markov",NULL,"1",NULL
"13784","195","1554","1398","keywords","markov models",NULL,"1",NULL
"13785","195","1554","1398","keywords","modeling",NULL,"1",NULL
"13786","195","1554","1398","keywords","models",NULL,"1",NULL
"13787","195","1554","1398","keywords","nuclear",NULL,"1",NULL
"13788","195","1554","1398","keywords","probability",NULL,"1",NULL
"13789","195","1554","1398","keywords","reliability",NULL,"1",NULL
"13790","195","1554","1398","keywords","risk",NULL,"1",NULL
"13791","195","1554","1398","keywords","theory",NULL,"1",NULL
"13792","195","1554","1399","language","English",NULL,"1",NULL
"13793","195","1554","1399","resourcetype","lecture",NULL,"1",NULL
"13794","195","1554","1399","format","pdf",NULL,"1",NULL
"13795","195","1554","1399","time","minutes90",NULL,"1",NULL
"13796","195","1554","1399","keywords","applications",NULL,"1",NULL
"13797","195","1554","1399","keywords","control",NULL,"1",NULL
"13798","195","1554","1399","keywords","engineering",NULL,"1",NULL
"13799","195","1554","1399","keywords","markov",NULL,"1",NULL
"13800","195","1554","1399","keywords","markov models",NULL,"1",NULL
"13801","195","1554","1399","keywords","modeling",NULL,"1",NULL
"13802","195","1554","1399","keywords","models",NULL,"1",NULL
"13803","195","1554","1399","keywords","nuclear",NULL,"1",NULL
"13804","195","1554","1399","keywords","probability",NULL,"1",NULL
"13805","195","1554","1399","keywords","reliability",NULL,"1",NULL
"13806","195","1554","1399","keywords","risk",NULL,"1",NULL
"13807","195","1554","1399","keywords","theory",NULL,"1",NULL
"13808","195","1554","1400","language","English",NULL,"1",NULL
"13809","195","1554","1400","resourcetype","lecture",NULL,"1",NULL
"13810","195","1554","1400","format","pdf",NULL,"1",NULL
"13811","195","1554","1400","time","minutes90",NULL,"1",NULL
"13812","195","1554","1400","keywords","applications",NULL,"1",NULL
"13813","195","1554","1400","keywords","control",NULL,"1",NULL
"13814","195","1554","1400","keywords","engineering",NULL,"1",NULL
"13815","195","1554","1400","keywords","markov",NULL,"1",NULL
"13816","195","1554","1400","keywords","markov models",NULL,"1",NULL
"13817","195","1554","1400","keywords","modeling",NULL,"1",NULL
"13818","195","1554","1400","keywords","models",NULL,"1",NULL
"13819","195","1554","1400","keywords","nuclear",NULL,"1",NULL
"13820","195","1554","1400","keywords","probability",NULL,"1",NULL
"13821","195","1554","1400","keywords","reliability",NULL,"1",NULL
"13822","195","1554","1400","keywords","risk",NULL,"1",NULL
"13823","195","1554","1400","keywords","theory",NULL,"1",NULL
"13824","195","1555","1401","language","English",NULL,"1",NULL
"13825","195","1555","1401","resourcetype","lecture",NULL,"1",NULL
"13826","195","1555","1401","format","pdf",NULL,"1",NULL
"13827","195","1555","1401","time","minutes90",NULL,"1",NULL
"13828","195","1555","1401","keywords","applications",NULL,"1",NULL
"13829","195","1555","1401","keywords","bayes",NULL,"1",NULL
"13830","195","1555","1401","keywords","bayes' theorem",NULL,"1",NULL
"13831","195","1555","1401","keywords","control",NULL,"1",NULL
"13832","195","1555","1401","keywords","distributions",NULL,"1",NULL
"13833","195","1555","1401","keywords","engineering",NULL,"1",NULL
"13834","195","1555","1401","keywords","inference",NULL,"1",NULL
"13835","195","1555","1401","keywords","nuclear",NULL,"1",NULL
"13836","195","1555","1401","keywords","probability",NULL,"1",NULL
"13837","195","1555","1401","keywords","reliability",NULL,"1",NULL
"13838","195","1555","1401","keywords","risk",NULL,"1",NULL
"13839","195","1555","1401","keywords","statistics",NULL,"1",NULL
"13840","195","1555","1402","language","English",NULL,"1",NULL
"13841","195","1555","1402","resourcetype","lecture",NULL,"1",NULL
"13842","195","1555","1402","format","pdf",NULL,"1",NULL
"13843","195","1555","1402","time","minutes90",NULL,"1",NULL
